country,province,case_year,case_month,cases
mx,colima,1995,7,12
mx,colima,1995,8,25
mx,colima,1995,9,101
mx,colima,1995,10,88
mx,colima,1995,11,137
mx,colima,1995,12,35
mx,colima,1996,1,55
mx,colima,1996,2,41
mx,colima,1996,3,42
mx,colima,1996,4,23
mx,colima,1996,5,24
mx,colima,1996,6,64
mx,colima,1996,7,165
mx,colima,1996,8,317
mx,colima,1996,9,562
mx,colima,1996,10,1072
mx,colima,1996,11,626
mx,colima,1996,12,161
mx,colima,1997,1,71
mx,colima,1997,2,54
mx,colima,1997,3,44
mx,colima,1997,4,71
mx,colima,1997,5,74
mx,colima,1997,6,197
mx,colima,1997,7,301
mx,colima,1997,8,1138
mx,colima,1997,9,1147
mx,colima,1997,10,822
mx,colima,1997,11,423
mx,colima,1997,12,165
mx,colima,1998,1,52
mx,colima,1998,2,39
mx,colima,1998,3,19
mx,colima,1998,4,23
mx,colima,1998,5,26
mx,colima,1998,6,34
mx,colima,1998,7,61
mx,colima,1998,8,50
mx,colima,1998,9,88
mx,colima,1998,10,126
mx,colima,1998,11,41
mx,colima,1998,12,13
mx,colima,1999,1,3
mx,colima,1999,2,2
mx,colima,1999,3,1
mx,colima,1999,4,1
mx,colima,1999,5,1
mx,colima,1999,6,2
mx,colima,1999,7,3
mx,colima,1999,8,3
mx,colima,1999,9,5
mx,colima,1999,10,6
mx,colima,1999,11,2
mx,colima,1999,12,1
mx,colima,2000,1,0
mx,colima,2000,2,0
mx,colima,2000,3,0
mx,colima,2000,4,1
mx,colima,2000,5,0
mx,colima,2000,6,1
mx,colima,2000,7,0
mx,colima,2000,8,0
mx,colima,2000,9,0
mx,colima,2000,10,0
mx,colima,2000,11,0
mx,colima,2000,12,0
mx,colima,2001,1,0
mx,colima,2001,2,0
mx,colima,2001,3,0
mx,colima,2001,4,0
mx,colima,2001,5,0
mx,colima,2001,6,0
mx,colima,2001,7,0
mx,colima,2001,8,0
mx,colima,2001,9,0
mx,colima,2001,10,0
mx,colima,2001,11,2
mx,colima,2001,12,0
mx,colima,2002,1,22
mx,colima,2002,2,48
mx,colima,2002,3,102
mx,colima,2002,4,163
mx,colima,2002,5,285
mx,colima,2002,6,249
mx,colima,2002,7,288
mx,colima,2002,8,669
mx,colima,2002,9,406
mx,colima,2002,10,132
mx,colima,2002,11,15
mx,colima,2002,12,0
mx,colima,2003,1,9
mx,colima,2003,2,13
mx,colima,2003,3,6
mx,colima,2003,4,6
mx,colima,2003,5,0
mx,colima,2003,6,1
mx,colima,2003,7,1
mx,colima,2003,8,0
mx,colima,2003,9,0
mx,colima,2003,10,0
mx,colima,2003,11,1
mx,colima,2003,12,0
mx,colima,2004,1,0
mx,colima,2004,2,0
mx,colima,2004,3,0
mx,colima,2004,4,1
mx,colima,2004,5,2
mx,colima,2004,6,1
mx,colima,2004,7,0
mx,colima,2004,8,1
mx,colima,2004,9,0
mx,colima,2004,10,0
mx,colima,2004,11,2
mx,colima,2004,12,2
mx,colima,2005,1,0
mx,colima,2005,2,0
mx,colima,2005,3,0
mx,colima,2005,4,12
mx,colima,2005,5,26
mx,colima,2005,6,35
mx,colima,2005,7,43
mx,colima,2005,8,62
mx,colima,2005,9,91
mx,colima,2005,10,99
mx,colima,2005,11,51
mx,colima,2005,12,9
mx,colima,2006,1,44
mx,colima,2006,2,26
mx,colima,2006,3,11
mx,colima,2006,4,4
mx,colima,2006,5,12
mx,colima,2006,6,33
mx,colima,2006,7,38
mx,colima,2006,8,62
mx,colima,2006,9,433
mx,colima,2006,10,506
mx,colima,2006,11,329
mx,colima,2006,12,140
mx,colima,2007,1,143
mx,colima,2007,2,79
mx,colima,2007,3,92
mx,colima,2007,4,33
mx,colima,2007,5,36
mx,colima,2007,6,32
mx,colima,2007,7,37
mx,colima,2007,8,91
mx,colima,2007,9,109
mx,colima,2007,10,129
mx,colima,2007,11,104
mx,colima,2007,12,64
mx,colima,2008,1,51
mx,colima,2008,2,42
mx,colima,2008,3,27
mx,colima,2008,4,76
mx,colima,2008,5,58
mx,colima,2008,6,64
mx,colima,2008,7,72
mx,colima,2008,8,108
mx,colima,2008,9,164
mx,colima,2008,10,603
mx,colima,2008,11,819
mx,colima,2008,12,367
mx,colima,2009,1,524
mx,colima,2009,2,356
mx,colima,2009,3,397
mx,colima,2009,4,425
mx,colima,2009,5,368
mx,colima,2009,6,361
mx,colima,2009,7,402
mx,colima,2009,8,611
mx,colima,2009,9,1241
mx,colima,2009,10,1242
mx,colima,2009,11,860
mx,colima,2009,12,739
mx,colima,2010,1,415
mx,colima,2010,2,233
mx,colima,2010,3,134
mx,colima,2010,4,97
mx,colima,2010,5,42
mx,colima,2010,6,52
mx,colima,2010,7,49
mx,colima,2010,8,78
mx,colima,2010,9,112
mx,colima,2010,10,67
mx,colima,2010,11,37
mx,colima,2010,12,17
mx,colima,2011,1,23
mx,colima,2011,2,23
mx,colima,2011,3,32
mx,colima,2011,4,31
mx,colima,2011,5,40
mx,colima,2011,6,41
mx,colima,2011,7,32
mx,colima,2011,8,37
mx,colima,2011,9,37
mx,colima,2011,10,48
mx,colima,2011,11,29
mx,colima,2011,12,20
mx,colima,2012,1,8
mx,colima,2012,2,28
mx,colima,2012,3,10
mx,colima,2012,4,6
mx,colima,2012,5,6
mx,colima,2012,6,21
mx,colima,2012,7,22
mx,colima,2012,8,44
mx,colima,2012,9,57
mx,colima,2012,10,90
mx,colima,2012,11,110
mx,colima,2012,12,72
mx,colima,2013,1,217
mx,colima,2013,2,195
mx,colima,2013,3,111
mx,colima,2013,4,170
mx,colima,2013,5,237
mx,colima,2013,6,230
mx,colima,2013,7,318
mx,colima,2013,8,1209
mx,colima,2013,9,865
mx,colima,2013,10,931
mx,colima,2013,11,806
mx,colima,2013,12,180
mx,colima,2014,1,96
mx,colima,2014,2,62
mx,colima,2014,3,55
mx,colima,2014,4,39
mx,colima,2014,5,49
mx,colima,2014,6,119
mx,colima,2014,7,192
mx,colima,2014,8,149
mx,colima,2014,9,171
mx,colima,2014,10,253
mx,colima,2014,11,158
mx,colima,2014,12,73
mx,colima,2015,1,187
mx,colima,2015,2,211
mx,colima,2015,3,291
mx,colima,2015,4,445
mx,colima,2015,5,908
mx,colima,2015,6,1500
mx,colima,2015,7,766
mx,colima,2015,8,1258
mx,colima,2015,9,331
mx,colima,2015,10,102
mx,colima,2015,11,117
mx,colima,2015,12,43
mx,colima,2016,1,124
mx,colima,2016,2,290
mx,colima,2016,3,92
mx,colima,2016,4,104
mx,colima,2016,5,136
mx,colima,2016,6,253
mx,colima,2016,7,253
mx,colima,2016,8,498
mx,colima,2016,9,292
mx,colima,2016,10,203
mx,colima,2016,11,140
mx,colima,2016,12,10
mx,durango,1985,1,0
mx,durango,1985,2,0
mx,durango,1985,3,0
mx,durango,1985,4,0
mx,durango,1985,5,0
mx,durango,1985,6,0
mx,durango,1985,7,0
mx,durango,1985,8,0
mx,durango,1985,9,0
mx,durango,1985,10,0
mx,durango,1985,11,0
mx,durango,1985,12,0
mx,durango,1986,1,0
mx,durango,1986,2,0
mx,durango,1986,3,0
mx,durango,1986,4,0
mx,durango,1986,5,0
mx,durango,1986,6,0
mx,durango,1986,7,0
mx,durango,1986,8,0
mx,durango,1986,9,0
mx,durango,1986,10,0
mx,durango,1986,11,0
mx,durango,1986,12,0
mx,durango,1987,1,0
mx,durango,1987,2,0
mx,durango,1987,3,0
mx,durango,1987,4,0
mx,durango,1987,5,0
mx,durango,1987,6,0
mx,durango,1987,7,0
mx,durango,1987,8,0
mx,durango,1987,9,0
mx,durango,1987,10,0
mx,durango,1987,11,0
mx,durango,1987,12,0
mx,durango,1988,1,0
mx,durango,1988,2,0
mx,durango,1988,3,0
mx,durango,1988,4,0
mx,durango,1988,5,0
mx,durango,1988,6,0
mx,durango,1988,7,0
mx,durango,1988,8,0
mx,durango,1988,9,0
mx,durango,1988,10,0
mx,durango,1988,11,0
mx,durango,1988,12,0
mx,durango,1989,1,0
mx,durango,1989,2,0
mx,durango,1989,3,0
mx,durango,1989,4,0
mx,durango,1989,5,0
mx,durango,1989,6,0
mx,durango,1989,7,0
mx,durango,1989,8,0
mx,durango,1989,9,0
mx,durango,1989,10,0
mx,durango,1989,11,2
mx,durango,1989,12,0
mx,durango,1990,1,0
mx,durango,1990,2,0
mx,durango,1990,3,16
mx,durango,1990,4,0
mx,durango,1990,5,0
mx,durango,1990,6,0
mx,durango,1990,7,0
mx,durango,1990,8,0
mx,durango,1990,9,0
mx,durango,1990,10,0
mx,durango,1990,11,0
mx,durango,1990,12,0
mx,durango,1991,1,0
mx,durango,1991,2,0
mx,durango,1991,3,0
mx,durango,1991,4,0
mx,durango,1991,5,0
mx,durango,1991,6,0
mx,durango,1991,7,0
mx,durango,1991,8,0
mx,durango,1991,9,0
mx,durango,1991,10,0
mx,durango,1991,11,0
mx,durango,1991,12,0
mx,durango,1992,1,0
mx,durango,1992,2,0
mx,durango,1992,3,0
mx,durango,1992,4,0
mx,durango,1992,5,0
mx,durango,1992,6,0
mx,durango,1992,7,0
mx,durango,1992,8,0
mx,durango,1992,9,1
mx,durango,1992,10,0
mx,durango,1992,11,0
mx,durango,1992,12,0
mx,durango,1993,1,0
mx,durango,1993,2,2
mx,durango,1993,3,0
mx,durango,1993,4,0
mx,durango,1993,5,0
mx,durango,1993,6,0
mx,durango,1993,7,0
mx,durango,1993,8,0
mx,durango,1993,9,109
mx,durango,1993,10,161
mx,durango,1993,11,51
mx,durango,1993,12,9
mx,durango,1994,1,0
mx,durango,1994,2,1
mx,durango,1994,3,0
mx,durango,1994,4,0
mx,durango,1994,5,0
mx,durango,1994,6,0
mx,durango,1994,7,0
mx,durango,1994,8,0
mx,durango,1994,9,0
mx,durango,1994,10,0
mx,durango,1994,11,0
mx,durango,1994,12,0
mx,durango,1995,1,0
mx,durango,1995,2,0
mx,durango,1995,3,0
mx,durango,1995,4,0
mx,durango,1995,5,0
mx,durango,1995,6,0
mx,durango,1995,7,0
mx,durango,1995,8,0
mx,durango,1995,9,13
mx,durango,1995,10,51
mx,durango,1995,11,0
mx,durango,1995,12,0
mx,durango,1996,1,0
mx,durango,1996,2,0
mx,durango,1996,3,0
mx,durango,1996,4,0
mx,durango,1996,5,0
mx,durango,1996,6,0
mx,durango,1996,7,0
mx,durango,1996,8,0
mx,durango,1996,9,0
mx,durango,1996,10,0
mx,durango,1996,11,0
mx,durango,1996,12,0
mx,durango,1997,1,0
mx,durango,1997,2,0
mx,durango,1997,3,0
mx,durango,1997,4,0
mx,durango,1997,5,0
mx,durango,1997,6,0
mx,durango,1997,7,0
mx,durango,1997,8,0
mx,durango,1997,9,3
mx,durango,1997,10,418
mx,durango,1997,11,98
mx,durango,1997,12,0
mx,durango,1998,1,0
mx,durango,1998,2,0
mx,durango,1998,3,0
mx,durango,1998,4,0
mx,durango,1998,5,0
mx,durango,1998,6,0
mx,durango,1998,7,0
mx,durango,1998,8,0
mx,durango,1998,9,0
mx,durango,1998,10,0
mx,durango,1998,11,0
mx,durango,1998,12,0
mx,durango,1999,1,0
mx,durango,1999,2,0
mx,durango,1999,3,0
mx,durango,1999,4,0
mx,durango,1999,5,0
mx,durango,1999,6,0
mx,durango,1999,7,0
mx,durango,1999,8,0
mx,durango,1999,9,0
mx,durango,1999,10,0
mx,durango,1999,11,5
mx,durango,1999,12,0
mx,durango,2000,1,0
mx,durango,2000,2,0
mx,durango,2000,3,0
mx,durango,2000,4,0
mx,durango,2000,5,0
mx,durango,2000,6,0
mx,durango,2000,7,0
mx,durango,2000,8,1
mx,durango,2000,9,0
mx,durango,2000,10,0
mx,durango,2000,11,0
mx,durango,2000,12,0
mx,durango,2001,1,0
mx,durango,2001,2,0
mx,durango,2001,3,0
mx,durango,2001,4,0
mx,durango,2001,5,0
mx,durango,2001,6,0
mx,durango,2001,7,0
mx,durango,2001,8,0
mx,durango,2001,9,0
mx,durango,2001,10,0
mx,durango,2001,11,0
mx,durango,2001,12,0
mx,durango,2002,1,0
mx,durango,2002,2,0
mx,durango,2002,3,0
mx,durango,2002,4,0
mx,durango,2002,5,0
mx,durango,2002,6,0
mx,durango,2002,7,0
mx,durango,2002,8,0
mx,durango,2002,9,0
mx,durango,2002,10,0
mx,durango,2002,11,0
mx,durango,2002,12,0
mx,durango,2003,1,0
mx,durango,2003,2,0
mx,durango,2003,3,0
mx,durango,2003,4,0
mx,durango,2003,5,0
mx,durango,2003,6,0
mx,durango,2003,7,0
mx,durango,2003,8,0
mx,durango,2003,9,1
mx,durango,2003,10,0
mx,durango,2003,11,0
mx,durango,2003,12,0
mx,durango,2004,1,0
mx,durango,2004,2,0
mx,durango,2004,3,0
mx,durango,2004,4,0
mx,durango,2004,5,0
mx,durango,2004,6,0
mx,durango,2004,7,0
mx,durango,2004,8,0
mx,durango,2004,9,0
mx,durango,2004,10,0
mx,durango,2004,11,0
mx,durango,2004,12,0
mx,durango,2005,1,0
mx,durango,2005,2,0
mx,durango,2005,3,0
mx,durango,2005,4,0
mx,durango,2005,5,0
mx,durango,2005,6,0
mx,durango,2005,7,0
mx,durango,2005,8,0
mx,durango,2005,9,0
mx,durango,2005,10,0
mx,durango,2005,11,0
mx,durango,2005,12,0
mx,durango,2006,1,0
mx,durango,2006,2,0
mx,durango,2006,3,0
mx,durango,2006,4,0
mx,durango,2006,5,0
mx,durango,2006,6,0
mx,durango,2006,7,1
mx,durango,2006,8,1
mx,durango,2006,9,2
mx,durango,2006,10,16
mx,durango,2006,11,101
mx,durango,2006,12,1
mx,durango,2007,1,0
mx,durango,2007,2,5
mx,durango,2007,3,7
mx,durango,2007,4,19
mx,durango,2007,5,21
mx,durango,2007,6,13
mx,durango,2007,7,86
mx,durango,2007,8,28
mx,durango,2007,9,21
mx,durango,2007,10,73
mx,durango,2007,11,56
mx,durango,2007,12,3
mx,durango,2008,1,0
mx,durango,2008,2,0
mx,durango,2008,3,0
mx,durango,2008,4,0
mx,durango,2008,5,4
mx,durango,2008,6,3
mx,durango,2008,7,1
mx,durango,2008,8,1
mx,durango,2008,9,1
mx,durango,2008,10,28
mx,durango,2008,11,27
mx,durango,2008,12,0
mx,durango,2009,1,0
mx,durango,2009,2,0
mx,durango,2009,3,2
mx,durango,2009,4,0
mx,durango,2009,5,0
mx,durango,2009,6,0
mx,durango,2009,7,0
mx,durango,2009,8,0
mx,durango,2009,9,5
mx,durango,2009,10,209
mx,durango,2009,11,81
mx,durango,2009,12,4
mx,durango,2010,1,0
mx,durango,2010,2,0
mx,durango,2010,3,0
mx,durango,2010,4,1
mx,durango,2010,5,0
mx,durango,2010,6,0
mx,durango,2010,7,0
mx,durango,2010,8,1
mx,durango,2010,9,7
mx,durango,2010,10,5
mx,durango,2010,11,4
mx,durango,2010,12,0
mx,durango,2011,1,0
mx,durango,2011,2,1
mx,durango,2011,3,0
mx,durango,2011,4,0
mx,durango,2011,5,1
mx,durango,2011,6,2
mx,durango,2011,7,1
mx,durango,2011,8,1
mx,durango,2011,9,0
mx,durango,2011,10,6
mx,durango,2011,11,0
mx,durango,2011,12,0
mx,durango,2012,1,0
mx,durango,2012,2,0
mx,durango,2012,3,0
mx,durango,2012,4,0
mx,durango,2012,5,0
mx,durango,2012,6,1
mx,durango,2012,7,0
mx,durango,2012,8,0
mx,durango,2012,9,0
mx,durango,2012,10,2
mx,durango,2012,11,3
mx,durango,2012,12,0
mx,durango,2013,1,0
mx,durango,2013,2,0
mx,durango,2013,3,0
mx,durango,2013,4,1
mx,durango,2013,5,0
mx,durango,2013,6,0
mx,durango,2013,7,0
mx,durango,2013,8,0
mx,durango,2013,9,0
mx,durango,2013,10,0
mx,durango,2013,11,0
mx,durango,2013,12,0
mx,durango,2014,1,0
mx,durango,2014,2,0
mx,durango,2014,3,0
mx,durango,2014,4,0
mx,durango,2014,5,1
mx,durango,2014,6,0
mx,durango,2014,7,13
mx,durango,2014,8,19
mx,durango,2014,9,4
mx,durango,2014,10,2
mx,durango,2014,11,4
mx,durango,2014,12,0
mx,durango,2015,1,0
mx,durango,2015,2,0
mx,durango,2015,3,0
mx,durango,2015,4,1
mx,durango,2015,5,2
mx,durango,2015,6,2
mx,durango,2015,7,0
mx,durango,2015,8,19
mx,durango,2015,9,72
mx,durango,2015,10,26
mx,durango,2015,11,4
mx,durango,2015,12,0
mx,durango,2016,1,0
mx,durango,2016,2,0
mx,durango,2016,3,0
mx,durango,2016,4,0
mx,durango,2016,5,6
mx,durango,2016,6,0
mx,durango,2016,7,0
mx,durango,2016,8,213
mx,durango,2016,9,632
mx,durango,2016,10,780
mx,durango,2016,11,119
mx,durango,2016,12,16
mx,guanajuato,1985,1,0
mx,guanajuato,1985,2,0
mx,guanajuato,1985,3,2
mx,guanajuato,1985,4,0
mx,guanajuato,1985,5,0
mx,guanajuato,1985,6,0
mx,guanajuato,1985,7,0
mx,guanajuato,1985,8,0
mx,guanajuato,1985,9,0
mx,guanajuato,1985,10,1
mx,guanajuato,1985,11,0
mx,guanajuato,1985,12,0
mx,guanajuato,1986,1,0
mx,guanajuato,1986,2,0
mx,guanajuato,1986,3,0
mx,guanajuato,1986,4,0
mx,guanajuato,1986,5,0
mx,guanajuato,1986,6,0
mx,guanajuato,1986,7,0
mx,guanajuato,1986,8,0
mx,guanajuato,1986,9,0
mx,guanajuato,1986,10,1
mx,guanajuato,1986,11,0
mx,guanajuato,1986,12,0
mx,guanajuato,1987,1,0
mx,guanajuato,1987,2,0
mx,guanajuato,1987,3,0
mx,guanajuato,1987,4,0
mx,guanajuato,1987,5,3
mx,guanajuato,1987,6,0
mx,guanajuato,1987,7,0
mx,guanajuato,1987,8,0
mx,guanajuato,1987,9,0
mx,guanajuato,1987,10,0
mx,guanajuato,1987,11,0
mx,guanajuato,1987,12,0
mx,guanajuato,1988,1,0
mx,guanajuato,1988,2,0
mx,guanajuato,1988,3,0
mx,guanajuato,1988,4,0
mx,guanajuato,1988,5,0
mx,guanajuato,1988,6,0
mx,guanajuato,1988,7,0
mx,guanajuato,1988,8,0
mx,guanajuato,1988,9,0
mx,guanajuato,1988,10,0
mx,guanajuato,1988,11,0
mx,guanajuato,1988,12,0
mx,guanajuato,1989,1,0
mx,guanajuato,1989,2,0
mx,guanajuato,1989,3,0
mx,guanajuato,1989,4,0
mx,guanajuato,1989,5,0
mx,guanajuato,1989,6,0
mx,guanajuato,1989,7,0
mx,guanajuato,1989,8,0
mx,guanajuato,1989,9,0
mx,guanajuato,1989,10,2
mx,guanajuato,1989,11,7
mx,guanajuato,1989,12,0
mx,guanajuato,1990,1,1
mx,guanajuato,1990,2,0
mx,guanajuato,1990,3,0
mx,guanajuato,1990,4,0
mx,guanajuato,1990,5,2
mx,guanajuato,1990,6,0
mx,guanajuato,1990,7,0
mx,guanajuato,1990,8,0
mx,guanajuato,1990,9,0
mx,guanajuato,1990,10,0
mx,guanajuato,1990,11,0
mx,guanajuato,1990,12,0
mx,guanajuato,1991,1,1
mx,guanajuato,1991,2,0
mx,guanajuato,1991,3,0
mx,guanajuato,1991,4,0
mx,guanajuato,1991,5,0
mx,guanajuato,1991,6,0
mx,guanajuato,1991,7,0
mx,guanajuato,1991,8,0
mx,guanajuato,1991,9,0
mx,guanajuato,1991,10,0
mx,guanajuato,1991,11,0
mx,guanajuato,1991,12,0
mx,guanajuato,1992,1,0
mx,guanajuato,1992,2,0
mx,guanajuato,1992,3,0
mx,guanajuato,1992,4,0
mx,guanajuato,1992,5,0
mx,guanajuato,1992,6,0
mx,guanajuato,1992,7,0
mx,guanajuato,1992,8,0
mx,guanajuato,1992,9,0
mx,guanajuato,1992,10,0
mx,guanajuato,1992,11,0
mx,guanajuato,1992,12,0
mx,guanajuato,1993,1,0
mx,guanajuato,1993,2,0
mx,guanajuato,1993,3,0
mx,guanajuato,1993,4,0
mx,guanajuato,1993,5,0
mx,guanajuato,1993,6,0
mx,guanajuato,1993,7,0
mx,guanajuato,1993,8,0
mx,guanajuato,1993,9,0
mx,guanajuato,1993,10,0
mx,guanajuato,1993,11,0
mx,guanajuato,1993,12,0
mx,guanajuato,1994,1,0
mx,guanajuato,1994,2,0
mx,guanajuato,1994,3,0
mx,guanajuato,1994,4,0
mx,guanajuato,1994,5,0
mx,guanajuato,1994,6,0
mx,guanajuato,1994,7,0
mx,guanajuato,1994,8,0
mx,guanajuato,1994,9,0
mx,guanajuato,1994,10,0
mx,guanajuato,1994,11,0
mx,guanajuato,1994,12,0
mx,guanajuato,1995,1,0
mx,guanajuato,1995,2,0
mx,guanajuato,1995,3,0
mx,guanajuato,1995,4,0
mx,guanajuato,1995,5,0
mx,guanajuato,1995,6,0
mx,guanajuato,1995,7,0
mx,guanajuato,1995,8,0
mx,guanajuato,1995,9,0
mx,guanajuato,1995,10,0
mx,guanajuato,1995,11,0
mx,guanajuato,1995,12,0
mx,guanajuato,1996,1,0
mx,guanajuato,1996,2,0
mx,guanajuato,1996,3,0
mx,guanajuato,1996,4,0
mx,guanajuato,1996,5,0
mx,guanajuato,1996,6,0
mx,guanajuato,1996,7,1
mx,guanajuato,1996,8,2
mx,guanajuato,1996,9,0
mx,guanajuato,1996,10,0
mx,guanajuato,1996,11,0
mx,guanajuato,1996,12,0
mx,guanajuato,1997,1,0
mx,guanajuato,1997,2,0
mx,guanajuato,1997,3,0
mx,guanajuato,1997,4,0
mx,guanajuato,1997,5,0
mx,guanajuato,1997,6,0
mx,guanajuato,1997,7,0
mx,guanajuato,1997,8,0
mx,guanajuato,1997,9,0
mx,guanajuato,1997,10,0
mx,guanajuato,1997,11,0
mx,guanajuato,1997,12,0
mx,guanajuato,1998,1,1
mx,guanajuato,1998,2,0
mx,guanajuato,1998,3,0
mx,guanajuato,1998,4,0
mx,guanajuato,1998,5,0
mx,guanajuato,1998,6,0
mx,guanajuato,1998,7,0
mx,guanajuato,1998,8,0
mx,guanajuato,1998,9,0
mx,guanajuato,1998,10,0
mx,guanajuato,1998,11,0
mx,guanajuato,1998,12,0
mx,guanajuato,1999,1,0
mx,guanajuato,1999,2,0
mx,guanajuato,1999,3,0
mx,guanajuato,1999,4,0
mx,guanajuato,1999,5,0
mx,guanajuato,1999,6,0
mx,guanajuato,1999,7,0
mx,guanajuato,1999,8,0
mx,guanajuato,1999,9,0
mx,guanajuato,1999,10,0
mx,guanajuato,1999,11,0
mx,guanajuato,1999,12,0
mx,guanajuato,2000,1,0
mx,guanajuato,2000,2,0
mx,guanajuato,2000,3,0
mx,guanajuato,2000,4,0
mx,guanajuato,2000,5,0
mx,guanajuato,2000,6,0
mx,guanajuato,2000,7,0
mx,guanajuato,2000,8,0
mx,guanajuato,2000,9,0
mx,guanajuato,2000,10,0
mx,guanajuato,2000,11,0
mx,guanajuato,2000,12,0
mx,guanajuato,2001,1,0
mx,guanajuato,2001,2,0
mx,guanajuato,2001,3,0
mx,guanajuato,2001,4,0
mx,guanajuato,2001,5,0
mx,guanajuato,2001,6,0
mx,guanajuato,2001,7,0
mx,guanajuato,2001,8,0
mx,guanajuato,2001,9,0
mx,guanajuato,2001,10,0
mx,guanajuato,2001,11,0
mx,guanajuato,2001,12,0
mx,guanajuato,2002,1,0
mx,guanajuato,2002,2,0
mx,guanajuato,2002,3,0
mx,guanajuato,2002,4,0
mx,guanajuato,2002,5,0
mx,guanajuato,2002,6,0
mx,guanajuato,2002,7,0
mx,guanajuato,2002,8,0
mx,guanajuato,2002,9,0
mx,guanajuato,2002,10,0
mx,guanajuato,2002,11,0
mx,guanajuato,2002,12,0
mx,guanajuato,2003,1,0
mx,guanajuato,2003,2,0
mx,guanajuato,2003,3,0
mx,guanajuato,2003,4,0
mx,guanajuato,2003,5,0
mx,guanajuato,2003,6,0
mx,guanajuato,2003,7,0
mx,guanajuato,2003,8,0
mx,guanajuato,2003,9,0
mx,guanajuato,2003,10,0
mx,guanajuato,2003,11,0
mx,guanajuato,2003,12,0
mx,guanajuato,2004,1,0
mx,guanajuato,2004,2,0
mx,guanajuato,2004,3,0
mx,guanajuato,2004,4,0
mx,guanajuato,2004,5,0
mx,guanajuato,2004,6,0
mx,guanajuato,2004,7,0
mx,guanajuato,2004,8,0
mx,guanajuato,2004,9,0
mx,guanajuato,2004,10,0
mx,guanajuato,2004,11,0
mx,guanajuato,2004,12,0
mx,guanajuato,2005,1,0
mx,guanajuato,2005,2,0
mx,guanajuato,2005,3,0
mx,guanajuato,2005,4,0
mx,guanajuato,2005,5,0
mx,guanajuato,2005,6,0
mx,guanajuato,2005,7,0
mx,guanajuato,2005,8,0
mx,guanajuato,2005,9,0
mx,guanajuato,2005,10,0
mx,guanajuato,2005,11,0
mx,guanajuato,2005,12,0
mx,guanajuato,2006,1,0
mx,guanajuato,2006,2,0
mx,guanajuato,2006,3,0
mx,guanajuato,2006,4,0
mx,guanajuato,2006,5,0
mx,guanajuato,2006,6,0
mx,guanajuato,2006,7,0
mx,guanajuato,2006,8,0
mx,guanajuato,2006,9,0
mx,guanajuato,2006,10,0
mx,guanajuato,2006,11,0
mx,guanajuato,2006,12,0
mx,guanajuato,2007,1,0
mx,guanajuato,2007,2,0
mx,guanajuato,2007,3,0
mx,guanajuato,2007,4,0
mx,guanajuato,2007,5,1
mx,guanajuato,2007,6,1
mx,guanajuato,2007,7,6
mx,guanajuato,2007,8,8
mx,guanajuato,2007,9,200
mx,guanajuato,2007,10,402
mx,guanajuato,2007,11,20
mx,guanajuato,2007,12,0
mx,guanajuato,2008,1,0
mx,guanajuato,2008,2,0
mx,guanajuato,2008,3,0
mx,guanajuato,2008,4,0
mx,guanajuato,2008,5,0
mx,guanajuato,2008,6,0
mx,guanajuato,2008,7,0
mx,guanajuato,2008,8,9
mx,guanajuato,2008,9,5
mx,guanajuato,2008,10,0
mx,guanajuato,2008,11,0
mx,guanajuato,2008,12,0
mx,guanajuato,2009,1,0
mx,guanajuato,2009,2,0
mx,guanajuato,2009,3,0
mx,guanajuato,2009,4,0
mx,guanajuato,2009,5,0
mx,guanajuato,2009,6,0
mx,guanajuato,2009,7,0
mx,guanajuato,2009,8,0
mx,guanajuato,2009,9,28
mx,guanajuato,2009,10,169
mx,guanajuato,2009,11,0
mx,guanajuato,2009,12,0
mx,guanajuato,2010,1,0
mx,guanajuato,2010,2,0
mx,guanajuato,2010,3,0
mx,guanajuato,2010,4,0
mx,guanajuato,2010,5,0
mx,guanajuato,2010,6,0
mx,guanajuato,2010,7,0
mx,guanajuato,2010,8,0
mx,guanajuato,2010,9,0
mx,guanajuato,2010,10,0
mx,guanajuato,2010,11,0
mx,guanajuato,2010,12,0
mx,guanajuato,2011,1,0
mx,guanajuato,2011,2,0
mx,guanajuato,2011,3,0
mx,guanajuato,2011,4,0
mx,guanajuato,2011,5,0
mx,guanajuato,2011,6,0
mx,guanajuato,2011,7,0
mx,guanajuato,2011,8,0
mx,guanajuato,2011,9,0
mx,guanajuato,2011,10,0
mx,guanajuato,2011,11,0
mx,guanajuato,2011,12,0
mx,guanajuato,2012,1,0
mx,guanajuato,2012,2,0
mx,guanajuato,2012,3,0
mx,guanajuato,2012,4,0
mx,guanajuato,2012,5,0
mx,guanajuato,2012,6,0
mx,guanajuato,2012,7,0
mx,guanajuato,2012,8,1
mx,guanajuato,2012,9,0
mx,guanajuato,2012,10,0
mx,guanajuato,2012,11,0
mx,guanajuato,2012,12,0
mx,guanajuato,2013,1,0
mx,guanajuato,2013,2,0
mx,guanajuato,2013,3,0
mx,guanajuato,2013,4,0
mx,guanajuato,2013,5,0
mx,guanajuato,2013,6,0
mx,guanajuato,2013,7,0
mx,guanajuato,2013,8,15
mx,guanajuato,2013,9,50
mx,guanajuato,2013,10,9
mx,guanajuato,2013,11,0
mx,guanajuato,2013,12,0
mx,guanajuato,2014,1,0
mx,guanajuato,2014,2,0
mx,guanajuato,2014,3,0
